osmid,y,x,highway,street_count,lon,lat,elevation,ref,geometry
331568535,5028691.246104101,730979.0357969787,,3,11.9498874,45.3736324,9.197,,POINT (730979.0357969787 5028691.246104101)
1664135271,5029193.297609961,731099.506796607,,3,11.9516589,45.3781058,8.797,,POINT (731099.506796607 5029193.297609961)
1664135274,5029198.513122528,731116.7357199265,,3,11.9518811,45.378147,8.789,,POINT (731116.7357199265 5029198.513122528)
331569190,5028787.298312254,730713.0319462919,,3,11.9465396,45.3745835,8.986,,POINT (730713.0319462919 5028787.298312254)
331477205,5028858.090891236,731767.2972262332,,3,11.9600193,45.3748719,9.345,,POINT (731767.2972262332 5028858.090891236)
331483127,5029179.249514934,731209.5623211479,,3,11.9530561,45.3779432,8.24,,POINT (731209.5623211479 5029179.249514934)
331482459,5028577.7617852725,731661.272033572,,3,11.9585355,45.372387,8.999,,POINT (731661.272033572 5028577.7617852725)
6420220317,5028891.845338333,731130.2254021214,,3,11.9519096,45.3753858,9.571,,POINT (731130.2254021214 5028891.845338333)
1014941978,5029202.972668645,731133.0672556068,,3,11.9520915,45.3781817,8.748,,POINT (731133.0672556068 5029202.972668645)
908553506,5028656.071236422,731578.8401806145,,1,11.9575209,45.3731182,9.49,,POINT (731578.8401806145 5028656.071236422)
2421713981,5029795.336726582,730226.1049634106,crossing,4,11.9407992,45.3838054,10.51,,POINT (730226.1049634106 5029795.336726582)
439220648,5029606.624939203,730226.0600450656,crossing,4,11.9407106,45.382109,7.863,,POINT (730226.0600450656 5029606.624939203)
7090513585,5029788.585494865,730223.7022324468,,3,11.9407654,45.3837455,10.451,,POINT (730223.7022324468 5029788.585494865)
7090466345,5029616.9879552135,730227.4527933302,,3,11.9407332,45.3822017,8.879,,POINT (730227.4527933302 5029616.9879552135)
2421645212,5029607.544374935,730182.142003296,,3,11.9401508,45.3821317,8.576,,POINT (730182.142003296 5029607.544374935)
578421677,5029518.821075002,730213.560453319,crossing,4,11.9405102,45.3813238,7.772,,POINT (730213.560453319 5029518.821075002)
331479481,5029616.050743535,730172.3062833113,,3,11.9400293,45.3822114,8.627,,POINT (730172.3062833113 5029616.050743535)
368009522,5029742.380411185,730168.4561900175,,3,11.9400391,45.3833483,11.345,,POINT (730168.4561900175 5029742.380411185)
2421645213,5029607.271058713,730163.102497058,,3,11.9399078,45.3821355,8.221,,POINT (730163.102497058 5029607.271058713)
2421645217,5029611.955932396,730180.4912556885,,3,11.9401318,45.3821719,8.637,,POINT (730180.4912556885 5029611.955932396)
2421713973,5029772.295811127,730179.1760501501,crossing,4,11.9401898,45.3836137,10.958,,POINT (730179.1760501501 5029772.295811127)
368009521,5029557.017284942,730100.2413483013,,3,11.9390825,45.3817044,9.373,,POINT (730100.2413483013 5029557.017284942)
331481590,5029730.271469083,730117.474090685,,3,11.9393831,45.3832562,10.218,,POINT (730117.474090685 5029730.271469083)
2421645208,5029599.635433763,730166.0234703334,,3,11.9399415,45.3820659,8.054,,POINT (730166.0234703334 5029599.635433763)
331479611,5029529.575896346,730193.1140408344,,3,11.9402544,45.3814272,7.615,,POINT (730193.1140408344 5029529.575896346)
2421713881,5029554.462666606,730183.7376695842,,3,11.9401464,45.381654,7.383,,POINT (730183.7376695842 5029554.462666606)
2421713847,5029521.887357781,730179.9819052125,,3,11.9400833,45.3813624,8.323,,POINT (730179.9819052125 5029521.887357781)
2421713845,5029519.947389726,730199.032037794,,3,11.9403254,45.3813387,7.856,,POINT (730199.032037794 5029519.947389726)
2421713893,5029560.008336729,730182.6804379174,,3,11.9401355,45.3817042,7.358,,POINT (730182.6804379174 5029560.008336729)
2421713869,5029547.390567245,730168.9054189548,,3,11.9399539,45.3815953,7.328,,POINT (730168.9054189548 5029547.390567245)
2421713839,5029513.582658624,730183.1625703522,,3,11.94012,45.3812867,8.475,,POINT (730183.1625703522 5029513.582658624)
440121276,5029698.260228794,730137.975518934,,3,11.9396297,45.3829617,10.952,,POINT (730137.975518934 5029698.260228794)
440121395,5029744.844975279,730153.4090342775,,3,11.9398483,45.3833754,11.045,,POINT (730153.4090342775 5029744.844975279)
368009238,5029547.747412602,730085.2306459188,,3,11.9388867,45.381626,9.894,,POINT (730085.2306459188 5029547.747412602)
331481647,5029505.786308583,730031.9273425611,,3,11.9381872,45.3812663,9.782,,POINT (730031.9273425611 5029505.786308583)
2421645179,5029447.589085425,730042.3947077023,,3,11.9382936,45.3807397,9.079,,POINT (730042.3947077023 5029447.589085425)
6784446640,5029518.989733161,730009.3692519733,,3,11.9379056,45.3813924,8.787,,POINT (730009.3692519733 5029518.989733161)
331481648,5029420.8507932555,730040.0711500249,,3,11.9382515,45.3805001,9.206,,POINT (730040.0711500249 5029420.8507932555)
9933094052,5029519.909091535,729996.4712365586,crossing,4,11.9377415,45.3814049,8.534,,POINT (729996.4712365586 5029519.909091535)
2421645201,5029586.323618487,729998.0902883704,,3,11.9377931,45.3820014,8.662,,POINT (729998.0902883704 5029586.323618487)
3231119729,5029335.039537117,730006.8852260693,,3,11.9377882,45.3797396,8.867,,POINT (730006.8852260693 5029335.039537117)
3231119727,5029297.4174007615,729997.7386557249,,3,11.937654,45.3794044,8.976,,POINT (729997.7386557249 5029297.4174007615)
3231119724,5029226.854849143,729969.6547664588,,3,11.9372629,45.3787793,9.004,,POINT (729969.6547664588 5029226.854849143)
331481692,5029479.817782387,730103.948466336,,3,11.9390938,45.3810092,9.815,,POINT (730103.948466336 5029479.817782387)
3231119733,5029437.4134370135,730055.2626257652,,3,11.938453,45.380644,9.279,,POINT (730055.2626257652 5029437.4134370135)
2421713836,5029512.068449738,730193.4718878319,,3,11.9402508,45.3812697,8.046,,POINT (730193.4718878319 5029512.068449738)
6420220315,5028870.591032835,731124.8821494066,,3,11.9518315,45.3751965,9.352,,POINT (731124.8821494066 5028870.591032835)
6420220327,5028852.765590485,731279.9054677626,,3,11.9538004,45.3749851,9.442,,POINT (731279.9054677626 5028852.765590485)
1664135279,5029209.561488429,731113.7587236364,,3,11.9518483,45.3782473,8.939,,POINT (731113.7587236364 5029209.561488429)
331562899,5032057.054018679,728712.2577081365,,3,11.9225361,45.4046333,10.792,,POINT (728712.2577081365 5032057.054018679)
4889640562,5032132.09355457,728888.0491601457,,1,11.9248143,45.4052504,9.867,,POINT (728888.0491601457 5032132.09355457)
6362134150,5032052.004222,728710.1296444528,,3,11.9225066,45.4045886,10.927,,POINT (728710.1296444528 5032052.004222)
6362134148,5032022.319548261,728749.7467728967,,1,11.9229984,45.4043088,10.701,,POINT (728749.7467728967 5032022.319548261)
331565362,5029262.0174419945,729603.5277891568,,3,11.9326091,45.3792155,8.35,,POINT (729603.5277891568 5029262.0174419945)
3226194729,5029287.891541101,729612.9718333196,,1,11.9327416,45.379445,8.195,,POINT (729612.9718333196 5029287.891541101)
8086133138,5029262.869606862,729576.2539405557,,3,11.9322616,45.3792321,9.231,,POINT (729576.2539405557 5029262.869606862)
578421929,5029263.345394523,729685.6938253976,,1,11.9336578,45.3792005,8.24,,POINT (729685.6938253976 5029263.345394523)
578421659,5029203.590657596,729554.6216234316,,3,11.9319581,45.3787063,9.02,,POINT (729554.6216234316 5029203.590657596)
578421663,5029461.338433106,729650.5006721948,,1,11.933301,45.3809919,8.993,,POINT (729650.5006721948 5029461.338433106)
331567464,5029023.248361466,729576.6170129419,,1,11.9321548,45.3770779,8.44,,POINT (729576.6170129419 5029023.248361466)
973515874,5029082.215523952,729576.8819713679,,3,11.9321856,45.3776079,7.936,,POINT (729576.8819713679 5029082.215523952)
8086133157,5029082.591036275,729444.3432801533,,1,11.9304952,45.3776547,8.689,,POINT (729444.3432801533 5029082.591036275)
6423431934,5029118.41582227,729578.7843888396,,3,11.9322267,45.3779327,8.065,,POINT (729578.7843888396 5029118.41582227)
331569057,5028856.985126438,730519.9600204498,,3,11.9441096,45.3752735,9.556,,POINT (730519.9600204498 5028856.985126438)
6465905295,5029013.9241793435,730762.6210411678,,3,11.947278,45.3766044,9.547,,POINT (730762.6210411678 5029013.9241793435)
331568581,5029402.914663852,730548.5031834493,,3,11.9447286,45.3801717,8.159,,POINT (730548.5031834493 5029402.914663852)
331569020,5029357.689831952,730671.0781116956,,3,11.946271,45.3797248,8.237,,POINT (730671.0781116956 5029357.689831952)
331579854,5029345.635546118,730529.9507280199,,3,11.9444652,45.3796629,8.427,,POINT (730529.9507280199 5029345.635546118)
601424003,5029284.952673419,730878.1963613696,,3,11.9488789,45.3790027,8.584,,POINT (730878.1963613696 5029284.952673419)
727832778,5029193.932375675,730482.7737924652,,3,11.9437926,45.3783147,9.26,,POINT (730482.7737924652 5029193.932375675)
727832780,5029379.280511622,730464.7632781278,,3,11.9436494,45.3799868,8.082,,POINT (730464.7632781278 5029379.280511622)
2421713824,5029433.04283592,730204.1299752087,,3,11.9403499,45.3805558,8.564,,POINT (730204.1299752087 5029433.04283592)
601424057,5029127.017414829,730818.5937524982,turning_circle,1,11.9480448,45.3776026,8.595,,POINT (730818.5937524982 5029127.017414829)
1471978820,5029213.991312748,731084.1180687302,,3,11.9514723,45.3782969,8.304,,POINT (731084.1180687302 5029213.991312748)
727832777,5029197.033969724,730421.924982572,,3,11.9430179,45.3783626,8.22,,POINT (730421.924982572 5029197.033969724)
331574646,5029122.315296954,730158.8702300962,,4,11.9396277,45.3777774,8.819,,POINT (730158.8702300962 5029122.315296954)
331576666,5029147.701053521,730069.9948258525,,3,11.9385059,45.3780348,9.404,,POINT (730069.9948258525 5029147.701053521)
445061545,5028958.63259433,730124.1076933227,,3,11.939108,45.3763174,8.795,,POINT (730124.1076933227 5028958.63259433)
331574648,5029184.033496951,730177.4762140181,,3,11.9398938,45.3783261,8.879,,POINT (730177.4762140181 5029184.033496951)
331578949,5029014.679429116,730119.6370411853,,3,11.9390771,45.3768227,9.061,,POINT (730119.6370411853 5029014.679429116)
8086147070,5029289.617550308,730100.2999745789,,3,11.9389586,45.3793006,8.158,,POINT (730100.2999745789 5029289.617550308)
331578758,5028966.017774405,729955.973948325,,3,11.9369669,45.376439,8.821,,POINT (729955.973948325 5028966.017774405)
331574975,5028926.978716827,730117.557539561,,3,11.9390097,45.376035,8.805,,POINT (730117.557539561 5028926.978716827)
445061543,5029177.305094774,730240.2056629007,,1,11.9406908,45.378245,10.22,,POINT (730240.2056629007 5029177.305094774)
621020053,5029247.769305906,730173.9783290646,,3,11.9398789,45.3789002,9.38,,POINT (730173.9783290646 5029247.769305906)
331579077,5029042.027048589,730071.048961896,,1,11.9384701,45.3770845,10.034,,POINT (730071.048961896 5029042.027048589)
621020049,5029269.801090305,730173.5336173751,,3,11.9398835,45.3790984,8.808,,POINT (730173.5336173751 5029269.801090305)
621020045,5029249.076799197,730182.3582608135,,3,11.9399864,45.3789092,8.656,,POINT (730182.3582608135 5029249.076799197)
331574651,5029308.644125429,730174.379424352,,3,11.9399124,45.3794473,8.105,,POINT (730174.379424352 5029308.644125429)
727832760,5029325.646394561,730176.6350704815,,3,11.9399491,45.3795994,8.055,,POINT (730176.6350704815 5029325.646394561)
727832758,5029295.711645705,730101.4649053527,,3,11.9389763,45.379355,7.87,,POINT (730101.4649053527 5029295.711645705)
331579440,5029371.153524559,730188.4556638586,,3,11.9401211,45.3800046,9.247,,POINT (730188.4556638586 5029371.153524559)
727832764,5029309.888597469,730246.7568359321,,3,11.9408362,45.3794347,9.683,,POINT (730246.7568359321 5029309.888597469)
331576185,5029287.245497065,729993.6572608538,,3,11.9375972,45.3793143,9.061,,POINT (729993.6572608538 5029287.245497065)
331574971,5028697.861113722,730159.7295931327,,3,11.9394408,45.3739615,8.992,,POINT (730159.7295931327 5028697.861113722)
331575153,5028735.186238513,730120.8650301475,,3,11.9389625,45.3743098,8.568,,POINT (730120.8650301475 5028735.186238513)
331580828,5028759.276016563,730137.7745506247,,3,11.9391894,45.3745208,8.352,,POINT (730137.7745506247 5028759.276016563)
3231509698,5028457.089185973,730250.9972027133,,3,11.9404926,45.3717671,8.006,,POINT (730250.9972027133 5028457.089185973)
331580098,5028824.293671421,729998.2333871019,,3,11.9374399,45.3751511,9.106,,POINT (729998.2333871019 5028824.293671421)
3231509692,5028434.861257722,730248.8146070542,,3,11.9404544,45.371568,7.623,,POINT (730248.8146070542 5028434.861257722)
3231509696,5028454.740389773,730281.6854762451,,3,11.9408829,45.3717359,8.057,,POINT (730281.6854762451 5028454.740389773)
331578820,5028941.332972859,730014.7509424894,,3,11.9377051,45.3761978,9.017,,POINT (730014.7509424894 5028941.332972859)
331578904,5028976.725131715,730028.9345319842,,1,11.9379025,45.3765113,9.089,,POINT (730028.9345319842 5028976.725131715)
8086133177,5028814.43127642,729991.0512401141,,3,11.9373437,45.3750648,8.993,,POINT (729991.0512401141 5028814.43127642)
331575310,5028977.476431968,729885.6144776182,,3,11.9360748,45.3765651,8.632,,POINT (729885.6144776182 5028977.476431968)
1968181395,5028977.350040796,729926.9439646192,,1,11.9366019,45.3765504,8.803,,POINT (729926.9439646192 5028977.350040796)
331579637,5029357.588933334,730244.3227471992,turning_circle,1,11.9408274,45.3798643,9.281,,POINT (730244.3227471992 5029357.588933334)
331579755,5029433.337223033,730200.0113042376,,3,11.9402975,45.3805598,8.691,,POINT (730200.0113042376 5029433.337223033)
3231509713,5029382.775478038,730446.5807224815,,3,11.9434191,45.3800242,8.401,,POINT (730446.5807224815 5029382.775478038)
3231509708,5029358.46072943,730451.8216009724,,3,11.9434746,45.3798039,8.876,,POINT (730451.8216009724 5029358.46072943)
988849744,5028784.21924648,729967.9280571949,,4,11.9370347,45.3748008,8.657,,POINT (729967.9280571949 5028784.21924648)
8086133175,5028863.78090651,729924.4184665587,,3,11.9365168,45.3755303,9.08,,POINT (729924.4184665587 5028863.78090651)
331580388,5028832.003241449,729889.4822548471,,3,11.9360564,45.3752561,8.786,,POINT (729889.4822548471 5028832.003241449)
4238108395,5028818.250301361,729883.5944906147,crossing,4,11.9359749,45.3751344,8.786,,POINT (729883.5944906147 5028818.250301361)
4238070294,5028834.2338341875,729897.8682677483,,3,11.9361644,45.3752734,8.799,,POINT (729897.8682677483 5028834.2338341875)
8086140038,5028841.387137574,729891.1781639992,,3,11.9360824,45.3753399,8.776,,POINT (729891.1781639992 5028841.387137574)
8086133215,5028827.468547358,729848.1416366228,,1,11.935527,45.3752289,9.11,,POINT (729848.1416366228 5028827.468547358)
8086133216,5028813.192497722,729905.0261793903,,1,11.9362459,45.3750819,9.381,,POINT (729905.0261793903 5028813.192497722)
4238018699,5028832.605435985,729901.1030024034,,3,11.9362049,45.3752577,8.817,,POINT (729901.1030024034 5028832.605435985)
8086140037,5028840.283957661,729896.306732192,,3,11.9361473,45.3753283,8.753,,POINT (729896.306732192 5028840.283957661)
331846839,5029125.978662874,729770.8902260228,,3,11.9346806,45.3779377,9.407,,POINT (729770.8902260228 5029125.978662874)
8086140065,5029190.267019691,729591.0133199792,,3,11.9324161,45.3785746,9.31,,POINT (729591.0133199792 5029190.267019691)
993778739,5029108.169460464,729819.6768333938,,3,11.9352946,45.3777616,9.424,,POINT (729819.6768333938 5029108.169460464)
2421618433,5029187.461965497,729794.3769231872,,3,11.9350088,45.3784827,9.268,,POINT (729794.3769231872 5029187.461965497)
8086140066,5029178.074062566,729586.7148277194,,4,11.9323556,45.3784664,8.818,,POINT (729586.7148277194 5029178.074062566)
2421618414,5029086.171312422,729854.5675537362,crossing,4,11.9357294,45.3775524,8.634,,POINT (729854.5675537362 5029086.171312422)
331846842,5029197.584397038,729798.0214852798,,1,11.93506,45.3785725,9.262,,POINT (729798.0214852798 5029197.584397038)
2421618432,5029181.715079122,729810.3445931997,,3,11.9352098,45.3784258,8.644,,POINT (729810.3445931997 5029181.715079122)
331846942,5030703.197556747,730376.4689365226,,3,11.9431412,45.3919171,9.786,,POINT (730376.4689365226 5030703.197556747)
8948351026,5030710.005673717,730357.6281038055,,3,11.942904,45.3919845,9.869,,POINT (730357.6281038055 5030710.005673717)
8948351032,5030717.823802684,730372.4613698914,,3,11.9430969,45.3920499,9.657,,POINT (730372.4613698914 5030717.823802684)
8633629409,5030700.254314898,730385.4100620083,,3,11.9432539,45.3918877,9.788,,POINT (730385.4100620083 5030700.254314898)
8948351022,5030713.835602515,730346.773449353,,3,11.9427673,45.3920225,9.802,,POINT (730346.773449353 5030713.835602515)
8636543842,5030719.670941814,730373.0835007174,crossing,4,11.9431057,45.3920663,9.679,,POINT (730373.0835007174 5030719.670941814)
331847571,5030870.403993836,729881.7525845601,,3,11.9369073,45.3935828,8.872,,POINT (729881.7525845601 5030870.403993836)
8636648992,5030905.00945579,729779.6572873038,,3,11.9356208,45.3939274,9.211,,POINT (729779.6572873038 5030905.00945579)
8636648995,5030878.455509154,729884.4289802716,crossing,4,11.9369452,45.3936543,8.975,,POINT (729884.4289802716 5030878.455509154)
8636537708,5030844.589545953,729959.8344354648,,3,11.9378915,45.3933251,9.329,,POINT (729959.8344354648 5030844.589545953)
8636648994,5030913.78992399,729782.8009450736,crossing,4,11.935665,45.3940053,9.647,,POINT (729782.8009450736 5030913.78992399)
8636537682,5030934.753176836,729902.9620527028,,3,11.9372079,45.3941543,9.801,,POINT (729902.9620527028 5030934.753176836)
8636537626,5030851.921851807,729962.6154058357,crossing,4,11.9379304,45.3933901,9.391,,POINT (729962.6154058357 5030851.921851807)
331847584,5031241.6854674565,730003.8927476262,,1,11.9386388,45.3968803,10.755,,POINT (730003.8927476262 5031241.6854674565)
8636537678,5030930.641669183,729914.0457307018,,4,11.9373474,45.3941137,9.718,,POINT (729914.0457307018 5030930.641669183)
331847619,5030785.329763847,730073.939375802,,4,11.9393197,45.3927549,9.527,,POINT (730073.939375802 5030785.329763847)
437501736,5030804.301714795,730080.7779807029,,3,11.9394158,45.3929232,9.389,,POINT (730080.7779807029 5030804.301714795)
8636543828,5030779.419272986,730091.1870504208,crossing,4,11.939537,45.3926961,9.55,,POINT (730091.1870504208 5030779.419272986)
8633296874,5030778.9540507505,730071.7662259298,crossing,4,11.939289,45.3926983,9.577,,POINT (730071.7662259298 5030778.9540507505)
8633296865,5030846.899949919,729890.009895859,,3,11.9370017,45.3933688,8.833,,POINT (729890.009895859 5030846.899949919)
8633435238,5030809.68165831,730064.2316659292,,3,11.9392072,45.392977,9.066,,POINT (730064.2316659292 5030809.68165831)
8636543829,5030798.639082951,730098.1106061843,crossing,4,11.9396343,45.3928666,9.296,,POINT (730098.1106061843 5030798.639082951)
8951564181,5030768.593218942,730122.76963976,,3,11.9399349,45.3925884,9.679,,POINT (730122.76963976 5030768.593218942)
8636543827,5030773.061765987,730088.9035192273,,3,11.9395049,45.3926397,9.7,,POINT (730088.9035192273 5030773.061765987)
8633435234,5030765.95021114,730067.2096780937,,4,11.9392248,45.3925829,9.676,,POINT (730067.2096780937 5030765.95021114)
8951564171,5030814.515735654,729964.562152339,,3,11.9379378,45.3930532,9.11,,POINT (729964.562152339 5030814.515735654)
8636648981,5030926.359946518,729716.0593573849,,3,11.9348193,45.3941402,8.982,,POINT (729716.0593573849 5030926.359946518)
8636648982,5030935.230112102,729719.2233249409,crossing,4,11.9348638,45.3942189,9.417,,POINT (729719.2233249409 5030935.230112102)
7090391903,5030960.847369139,729615.2322797932,,3,11.9335489,45.3944833,9.178,,POINT (729615.2322797932 5030960.847369139)
1567932242,5033186.276951599,729597.6432988395,,3,11.9343609,45.4144945,9.684,,POINT (729597.6432988395 5033186.276951599)
1567932245,5033183.798133239,729499.5561319682,,3,11.9331078,45.4145044,9.853,,POINT (729499.5561319682 5033183.798133239)
331867416,5033424.578085003,729758.1451815565,,3,11.9365206,45.416584,9.565,,POINT (729758.1451815565 5033424.578085003)
561527528,5033425.495925817,729744.9026634799,crossing,4,11.936352,45.4165966,9.72,,POINT (729744.9026634799 5033425.495925817)
331866529,5033419.915677726,729794.0331034412,,3,11.9369765,45.4165303,10.294,,POINT (729794.0331034412 5033419.915677726)
492668359,5033438.1301091,729790.7978139723,,3,11.9369437,45.4166951,9.367,,POINT (729790.7978139723 5033438.1301091)
7087928073,5033429.6007445995,729745.2071025245,,1,11.9363578,45.4166334,9.731,,POINT (729745.2071025245 5033429.6007445995)
10764105746,5033438.547913564,729706.6244145825,,3,11.9358695,45.4167265,9.511,,POINT (729706.6244145825 5033438.547913564)
10764105742,5033453.745168272,729666.4660713903,,3,11.935364,45.4168763,9.69,,POINT (729666.4660713903 5033453.745168272)
2561299391,5033482.120105032,729634.0999150234,,3,11.9349641,45.417142,10.035,,POINT (729634.0999150234 5033482.120105032)
609776489,5033547.280114106,729814.8328970098,,1,11.9373014,45.4176684,10.229,,POINT (729814.8328970098 5033547.280114106)
331870105,5035781.6244696975,728248.2115130458,,3,11.9183401,45.4382671,13.387,,POINT (728248.2115130458 5035781.6244696975)
346158879,5035700.883136983,728220.8676812024,,3,11.9179535,45.4375502,12.742,,POINT (728220.8676812024 5035700.883136983)
346159450,5035785.35496607,728230.8626389985,,3,11.9181203,45.4383063,13.386,,POINT (728230.8626389985 5035785.35496607)
7931317139,5035746.016155523,728358.4323517513,,3,11.919731,45.437911,12.891,,POINT (728358.4323517513 5035746.016155523)
346158877,5035713.033740249,728179.9064088888,,3,11.9174361,45.4376728,13.685,,POINT (728179.9064088888 5035713.033740249)
346158904,5035655.40631474,728207.6471648037,,3,11.9177636,45.4371457,12.717,,POINT (728207.6471648037 5035655.40631474)
346159576,5035826.244192866,728244.8757577247,,1,11.9183182,45.4386693,13.912,,POINT (728244.8757577247 5035826.244192866)
346158264,5035791.456478999,728152.5936376806,,3,11.9171237,45.4383867,12.796,,POINT (728152.5936376806 5035791.456478999)
7931317132,5035648.987810743,728363.8221860039,,3,11.9197548,45.437037,12.789,,POINT (728363.8221860039 5035648.987810743)
331872234,5032147.282030077,727087.5608660071,,4,11.9018438,45.4059735,13.886,,POINT (727087.5608660071 5032147.282030077)
1650854118,5032190.968984574,727497.1549805176,,3,11.9070912,45.4062332,13.025,,POINT (727497.1549805176 5032190.968984574)
5768729651,5032196.339961121,727496.796204476,,3,11.9070891,45.4062816,13.499,,POINT (727496.796204476 5032196.339961121)
5768729627,5032182.807562934,727056.0170755445,,1,11.9014576,45.4063031,14.122,,POINT (727056.0170755445 5032182.807562934)
331872671,5032110.918778249,726878.5379148284,,3,11.8991595,45.4057144,13.076,,POINT (726878.5379148284 5032110.918778249)
1650854147,5032245.656026483,727492.5994404358,,3,11.9070583,45.4067263,11.918,,POINT (727492.5994404358 5032245.656026483)
334362467,5032223.724509822,726887.7746506494,,3,11.8993293,45.4067255,12.38,,POINT (726887.7746506494 5032223.724509822)
334364334,5032105.950510286,726847.1859924835,,3,11.8987571,45.4056799,13.146,,POINT (726847.1859924835 5032105.950510286)
334363885,5032231.147524175,726877.3833317325,,3,11.8992001,45.4067956,13.247,,POINT (726877.3833317325 5032231.147524175)
334362466,5032211.340114988,726924.3749153949,,4,11.8997907,45.4066023,11.684,,POINT (726924.3749153949 5032211.340114988)
334364359,5032148.536157797,726851.9190026148,,1,11.8988371,45.4060612,15.024,,POINT (726851.9190026148 5032148.536157797)
334362469,5032251.922390586,726842.7138903707,,3,11.8987672,45.4069936,13.79,,POINT (726842.7138903707 5032251.922390586)
5754754496,5032512.413753841,726945.8741754799,,4,11.9002037,45.4093019,12.262,,POINT (726945.8741754799 5032512.413753841)
1196148744,5032538.81140811,726841.6613516645,,3,11.8988858,45.409573,12.923,,POINT (726841.6613516645 5032538.81140811)
3899062004,5032519.297458552,726795.925591309,,1,11.8982931,45.4094124,10.182,,POINT (726795.925591309 5032519.297458552)
3899062033,5032541.811387079,726747.773548706,,3,11.8976889,45.4096304,12.783,,POINT (726747.773548706 5032541.811387079)
331873094,5032519.672810938,726948.824737334,,3,11.9002447,45.4093662,12.016,,POINT (726948.824737334 5032519.672810938)
3709929576,5032487.604564674,726997.5811638619,,3,11.9008522,45.4090621,12.007,,POINT (726997.5811638619 5032487.604564674)
5754754499,5032555.113053713,726852.9124693313,,3,11.8990369,45.4097159,11.783,,POINT (726852.9124693313 5032555.113053713)
331872905,5032539.406760773,726834.1102377492,,3,11.8987897,45.4095808,12.909,,POINT (726834.1102377492 5032539.406760773)
6449379699,5032644.850844867,726849.8877026691,,3,11.8990396,45.4105236,13.868,,POINT (726849.8877026691 5032644.850844867)
1196148642,5032545.075140285,726764.8698344288,,3,11.8979086,45.4096542,12.371,,POINT (726764.8698344288 5032545.075140285)
1196148734,5032599.371925277,726830.9371084627,,4,11.8987768,45.4101209,11.481,,POINT (726830.9371084627 5032599.371925277)
6449379693,5032672.2253348585,726854.1734480625,,3,11.8991069,45.4107683,10.749,,POINT (726854.1734480625 5032672.2253348585)
1196148746,5032545.411660589,726747.6672751554,,3,11.8976892,45.4096628,12.753,,POINT (726747.6672751554 5032545.411660589)
5754754500,5032562.451605229,726835.5514277932,crossing,4,11.8988187,45.4097875,12.451,,POINT (726835.5514277932 5032562.451605229)
2758106010,5032537.168374074,726910.5295550504,,3,11.899764,45.4095359,11.333,,POINT (726910.5295550504 5032537.168374074)
3709929590,5032501.039044076,726987.6313401235,,3,11.9007314,45.4091861,11.858,,POINT (726987.6313401235 5032501.039044076)
2758106012,5032550.264314504,726905.6850978839,crossing,4,11.8997082,45.4096552,11.538,,POINT (726905.6850978839 5032550.264314504)
336285492,5032551.01199169,726880.1545163125,,3,11.8993827,45.4096702,11.371,,POINT (726880.1545163125 5032551.01199169)
3741020329,5032490.9079779945,726999.4207814471,crossing,4,11.9008772,45.4090912,11.824,,POINT (726999.4207814471 5032490.9079779945)
3741020330,5032498.472000581,727002.8069034743,crossing,4,11.9009239,45.4091581,11.287,,POINT (727002.8069034743 5032498.472000581)
332025542,5032969.783441139,724870.4032792022,,3,11.8739231,45.4140837,12.962,,POINT (724870.4032792022 5032969.783441139)
2117584268,5032963.822376246,724877.9024294598,,4,11.8740161,45.4140277,13.023,,POINT (724877.9024294598 5032963.822376246)
5527492557,5033019.220957304,724907.2356146488,crossing,4,11.8744158,45.4145163,12.67,,POINT (724907.2356146488 5033019.220957304)
1222827044,5032959.373300879,724883.2008957756,crossing,4,11.8740817,45.413986,13.129,,POINT (724883.2008957756 5032959.373300879)
4952112102,5033012.40456871,724916.0110037699,crossing,4,11.8745247,45.4144522,13.029,,POINT (724916.0110037699 5033012.40456871)
1222827092,5032952.645862557,724869.8878486677,crossing,4,11.8739087,45.4139298,12.355,,POINT (724869.8878486677 5032952.645862557)
6837172830,5032931.947686111,724849.7411829752,,4,11.8736421,45.4137502,12.789,,POINT (724849.7411829752 5032931.947686111)
6611824023,5031936.946777531,724791.5241409232,crossing,4,11.8724452,45.4048239,18.106,,POINT (724791.5241409232 5031936.946777531)
6611773630,5031969.623398832,724794.5173503119,crossing,4,11.8724983,45.4051167,18.324,,POINT (724794.5173503119 5031969.623398832)
332063113,5031916.859672925,724790.9567842034,,3,11.8724288,45.4046435,17.83,,POINT (724790.9567842034 5031916.859672925)
6611824022,5031937.166735674,724796.1236695071,,3,11.872504,45.4048244,18.09,,POINT (724796.1236695071 5031937.166735674)
6611824024,5031936.902130547,724787.1612551942,,3,11.8723895,45.4048249,18.122,,POINT (724787.1612551942 5031936.902130547)
6611824032,5031898.6850885255,724788.1897635378,crossing,4,11.8723852,45.404481,17.502,,POINT (724788.1897635378 5031898.6850885255)
332063232,5031916.991648062,724727.0831675046,,4,11.8716137,45.4046652,17.332,,POINT (724727.0831675046 5031916.991648062)
6611824034,5031898.85847524,724786.1932907811,,3,11.8723598,45.4044832,17.499,,POINT (724786.1932907811 5031898.85847524)
332065292,5031868.579188042,724783.9840870172,,3,11.8723178,45.4042117,17.372,,POINT (724783.9840870172 5031868.579188042)
6611824033,5031898.371495107,724791.5546648061,,3,11.872428,45.4044771,17.507,,POINT (724791.5546648061 5031898.371495107)
