from,to,length_km,estimated_flow
45,108,163.70121576432555,23.939999999999998
46,108,202.86318049738765,8.0
47,108,223.05286529243298,6.0
48,108,257.33354967966585,2.0
50,108,261.3032237109267,4.0
51,108,310.6362338698875,2.0
52,108,322.21866215942305,2.0
93,108,270.106547903492,4.0
96,108,91.84095566574801,78.13999999999999
97,108,31.432005146655325,29709.779999999984
98,108,50.645003337007275,945.0599999999997
100,108,235.84255177246973,5.68
103,108,88.21191881068277,32.0
108,108,0.0,630180.179999999
3,25,292.2972869717006,5.2
6,25,319.38220493478684,11.94
11,25,300.5025666081187,6.0
12,25,268.40541222981693,10.0
13,25,236.91741810849064,4.82
15,25,254.56597795386378,13.02
16,25,192.85193493299818,52.199999999999996
17,25,159.08851721704505,2.0
18,25,278.0532092111986,10.0
19,25,208.17283315023943,2.0
20,25,171.5586578946829,2.0
21,25,71.78370468040272,88.75999999999999
22,25,83.24182499583681,1015.46
23,25,132.86824127351372,18.0
24,25,88.41463275796272,537.2199999999999
25,25,0.0,201949.96000000014
26,25,57.83128777917952,3996.320000000002
27,25,92.52608738721203,178.4600000000001
28,25,110.82541762958635,185.2
29,25,146.01776485653215,19.36
30,25,77.11312148241714,190.0
31,25,114.31295619366752,4.0
32,25,141.88311835130207,0.0
33,25,255.62138128298517,6.0
36,25,221.37780197892837,4.0
37,25,218.941519132276,8.0
38,25,171.34509097259576,16.0
39,25,216.33142757456548,2.0
40,25,253.29532266113895,12.0
41,25,293.29559732659726,2.0
46,25,290.39335520798653,2.0
47,25,280.5810517179328,4.0
48,25,285.9310267475815,10.92
93,25,45.802394665909006,618.1
97,25,219.7749048606933,12.0
98,25,234.454812082906,6.12
99,25,265.7235609651938,2.0
100,25,275.79770229199886,2.0
108,25,236.94452681465347,41.94
3,39,302.06619581643304,4.0
10,39,229.11769913027626,0.0
11,39,181.45134370625368,2.0
13,39,282.7245600007566,4.0
15,39,257.1779535132054,16.2
16,39,235.11254577534095,8.0
17,39,198.63827231931955,4.0
18,39,248.2304088296516,4.0
19,39,184.2282692943537,2.0
20,39,128.66555217116266,36.0
21,39,262.4521331935371,0.0
22,39,207.73167842468374,2.0
23,39,138.72313411201202,14.0
24,39,150.10797165693958,12.68
25,39,216.33142757456548,2.0
26,39,159.17499218124865,6.0
27,39,131.27026535412247,49.760000000000005
28,39,109.69023987951297,54.72
29,39,71.32945032594144,352.59999999999997
30,39,224.82666650644308,2.0
33,39,196.46334640322718,16.0
34,39,158.50587077368826,22.66
35,39,117.88809889032571,54.019999999999996
36,39,89.83104331642154,167.76
37,39,52.135707620973456,7774.840000000001
38,39,47.82166292607947,5220.859999999997
39,39,0.0,349158.1999999999
40,39,37.313357187037674,13291.179999999998
41,39,92.24118252500313,159.92000000000002
42,39,134.03293644039152,72.64
43,39,165.19554209313944,10.0
44,39,207.45797129409954,12.02
46,39,131.15854535388175,0.0
47,39,102.14474387521457,6.440000000000001
48,39,83.59631951822253,914.0
49,39,183.12308261523515,6.92
50,39,143.9422940013467,2.0
51,39,93.80209485927028,24.0
53,39,186.161158927643,2.0
54,39,151.4030354033811,48.980000000000004
55,39,192.08716408960973,2.0
56,39,216.422922319576,14.0
57,39,235.136691816198,6.0
58,39,276.1254606895949,79.26000000000002
67,39,237.55973149474062,4.0
68,39,278.2668637444863,10.8
69,39,318.48235889608884,12.280000000000001
93,39,200.4815481687399,2.0
97,39,266.5831589901644,0.0
99,39,60.51061754029647,1932.5800000000004
100,39,86.01469077881238,21.22
108,39,256.47297769273285,2.98
109,39,190.35961772184478,4.0
3,52,350.6129257673628,4.0
4,52,342.30100982282164,16.0
5,52,322.1277277359792,2.0
8,52,306.4409525843061,0.0
9,52,282.38583944912676,35.68
10,52,235.30616702568742,12.14
11,52,180.5077732675047,16.0
12,52,360.17007155776776,0.0
15,52,313.48874542694807,324.5200000000001
16,52,318.4202060255381,13.32
17,52,293.4068458889942,2.0
18,52,287.8132006458431,48.519999999999996
19,52,253.81652311142767,6.0
20,52,221.91562470316617,0.0
24,52,275.88454536202823,83.74000000000001
26,52,295.6435126294036,9.44
27,52,269.3803880531212,6.0
28,52,241.46081023778942,8.5
30,52,362.68944805967243,2.0
33,52,237.38671874964444,13.379999999999999
34,52,199.53006827247768,2.0
36,52,156.21124451418785,4.0
37,52,138.03502958151222,16.42
38,52,180.31482937724587,0.0
39,52,138.1825044466288,2.0
40,52,105.04249050598263,6.0
41,52,113.52151361549679,10.0
42,52,142.05949073425552,16.2
43,52,144.9265356671599,2.0
44,52,174.31911927628258,2.0
45,52,165.97399908261167,26.08
46,52,122.3343263723178,70.00000000000001
47,52,99.30568065531818,185.32
48,52,70.88585918385962,9741.479999999996
49,52,79.7356887280161,157.27999999999997
50,52,72.74153252410007,1016.6199999999999
51,52,49.98196291937659,5828.119999999997
52,52,0.0,255099.88000000024
53,52,48.02995680938452,3932.98
54,52,88.62261429093903,3196.2400000000002
55,52,94.61459400642016,542.1400000000001
56,52,95.91424926709708,664.0
57,52,152.75523645674468,18.54
58,52,168.04464426676697,110.32000000000001
59,52,240.2839840186661,8.0
60,52,244.97601534517742,18.92
61,52,313.1629773136,14.56
63,52,353.8861279079407,31.900000000000006
64,52,388.1118604645401,4.0
65,52,438.2581896448148,2.0
66,52,213.56913980477958,2.0
67,52,195.08334009982218,2.0
68,52,227.95028736786279,2.0
93,52,338.5351386515199,8.3
94,52,286.8315202026307,4.22
98,52,271.784905327997,6.0
100,52,89.48322812435217,221.30000000000004
108,52,322.21866215942305,34.42
109,52,172.818442599643,0.0
3,99,357.2086716315815,12.0
6,99,317.061599286474,10.0
10,99,271.92508912966167,2.0
12,99,356.61819552299306,18.86
13,99,341.5180276275176,10.16
15,99,313.1806763186647,74.18
16,99,294.78765878031675,4.0
17,99,258.9615809770538,6.0
18,99,300.55951965200234,186.10000000000002
19,99,241.298785244391,6.0
20,99,188.1548221198497,16.0
22,99,266.14790560679546,6.0
23,99,199.15907054650006,23.68
25,99,265.7235609651938,2.0
26,99,207.90051070530637,0.0
27,99,175.085837472385,8.0
28,99,165.42558276882647,2.0
29,99,126.84725949715363,20.0
30,99,260.647799300898,2.0
33,99,247.64912391537894,15.2
34,99,207.98221483423671,21.14
35,99,168.5323696632566,72.68
36,99,140.9089288713654,79.70000000000002
37,99,103.63027340228689,657.0799999999999
38,99,106.34650810860677,42.0
39,99,60.51061754029647,1372.0000000000002
40,99,34.507207458797765,13888.060000000003
41,99,31.730565144322195,10904.18
42,99,74.62779056395347,567.8799999999999
43,99,104.71683625651973,40.0
44,99,146.98210292800064,12.0
46,99,161.09539926307767,32.0
47,99,127.9283657800744,10.96
48,99,93.40964774033493,15.9
49,99,181.19179185745907,5.32
50,99,150.74056921114914,4.0
51,99,64.64421260072864,232.22
52,99,114.4681340318956,11.04
53,99,159.90215303120704,2.0
54,99,96.48844701161588,72.24
55,99,140.9628005241439,2.0
56,99,171.4268398093493,18.0
57,99,177.9569614832695,10.0
58,99,223.4938049328181,446.5600000000001
59,99,284.13344345669304,9.26
60,99,272.71026201755177,4.0
66,99,224.2347548986302,14.0
67,99,177.05165468503665,8.120000000000001
68,99,217.756546569023,9.0
69,99,258.0208336751875,6.0
70,99,313.0951332407816,2.0
93,99,242.79430103895098,14.0
97,99,325.78377275834595,0.0
98,99,269.2562551438383,4.0
99,99,0.0,294368.1399999998
100,99,108.31269706815287,2.0
108,99,314.09120688756445,0.0
109,99,130.38461281966454,30.04
5,51,329.06214037262276,2.0
6,51,292.96859208499654,6.0
9,51,298.2719013208861,2.0
10,51,242.60048342298717,2.0
11,51,187.35876405029282,2.0
12,51,351.1261261612152,2.0
15,51,305.187992690155,4.0
17,51,270.2665058858946,2.0
18,51,284.9227618322516,4.0
19,51,238.91384055011716,2.0
20,51,197.1716652891333,6.0
23,51,219.21274672142883,35.5
24,51,239.60059718106493,4.0
25,51,310.0135010745509,4.0
33,51,232.18179944959144,2.0
34,51,192.18946077820414,18.0
35,51,158.5240189376131,22.0
36,51,135.63376383138169,10.46
37,51,107.75456794355323,25.98
38,51,139.49900389368509,4.0
39,51,93.80209485927028,11.96
40,51,57.81950695699598,102.0
41,51,68.42967420731524,263.42
42,51,105.08503487785298,104.20000000000002
43,51,118.47057063773,12.0
44,51,155.6139197744054,6.0
45,51,168.56596494952936,6.0
46,51,125.7506954134528,42.7
47,51,94.42705581991619,82.26
48,51,55.4979981473729,6775.240000000001
49,51,119.83079229556952,15.44
50,51,96.21316453573684,98.5
51,51,0.0,313559.89999999985
52,51,49.98196291937659,3989.160000000001
53,51,96.65746130325402,80.03999999999999
54,51,75.55604276915828,8377.9
55,51,105.16544887500547,124.63999999999999
56,51,123.80418388776245,71.08
57,51,157.02556260415133,20.0
58,51,188.3250727136907,81.48
59,51,256.8208103362816,17.18
60,51,254.00762828592138,40.68
61,51,319.98878994532816,8.0
63,51,362.7930184298033,0.0
66,51,213.7509921792249,425.02
67,51,181.5575931366836,12.0
68,51,219.199124057328,9.64
69,51,261.0599535620472,2.0
94,51,287.2746388243085,6.559999999999999
99,51,64.64421260072864,72.0
100,51,77.09013698341582,93.82
109,51,147.72760611875043,9.379999999999999
6,41,343.6927274505239,2.0
11,41,243.18919294509257,20.0
15,41,343.158441335613,34.2
16,41,326.20263326642515,6.0
17,41,290.62481145943536,6.0
18,41,329.1212522312269,345.08
19,41,271.819821147477,4.0
20,41,219.57250949580865,2.0
22,41,297.11627299812244,5.52
23,41,230.86625223670873,12.34
24,41,238.5341471034399,14.0
26,41,235.64669392368123,23.799999999999997
27,41,201.54793884405396,41.8
28,41,195.78961434729766,54.78000000000001
29,41,157.43822189942952,12.0
33,41,276.00066517387575,54.0
34,41,235.9893353827681,4.68
35,41,197.32168528476163,19.52
36,41,170.1820023551814,6.0
37,41,133.6858571672353,69.24000000000001
38,41,137.7239779763223,20.74
39,41,92.24118252500313,55.06
40,41,63.338591488109984,326.22
41,41,0.0,342596.5400000002
42,41,44.680605641465,6707.34
43,41,73.02437017520451,262.9
44,41,115.28453787543444,81.1
45,41,222.2758496904702,42.79999999999999
46,41,182.9357909060962,18.539999999999996
47,41,149.67440429167817,7.4399999999999995
48,41,112.08228972675545,4.0
49,41,188.11423796790024,4.0
50,41,163.39818571381727,21.259999999999998
51,41,68.42967420731524,343.82
52,41,113.52151361549679,10.0
54,41,71.40151261267162,548.1599999999999
55,41,117.76283059293723,2.0
56,41,152.18963412703502,4.0
58,41,197.7027946367311,113.98000000000002
60,41,242.4369881001353,24.0
66,41,193.12981756731656,8.0
67,41,145.32331860550022,42.0
68,41,186.02620093040278,106.06000000000002
69,41,226.32670005384287,46.82
70,41,281.3970064012779,10.6
71,41,337.99299844035403,0.0
93,41,267.7920100752689,2.0
98,41,299.1551115944938,30.0
99,41,31.730565144322195,7682.200000000001
100,41,130.1154452282443,25.659999999999997
109,41,99.19610125146471,155.42000000000002
6,93,344.86364812551926,2.0
12,93,304.62349534382366,2.0
15,93,285.9291764059801,26.660000000000004
16,93,226.98241310270953,4.0
17,93,189.46250972576627,6.0
18,93,305.20884166018186,15.3
19,93,231.5083248136399,7.96
20,93,185.4082466609803,16.0
21,93,117.37900515629504,6.0
22,93,120.79702670565534,14.0
23,93,149.337342325361,40.0
24,93,104.37267677329524,46.10000000000001
25,93,45.802394665909006,152.26
26,93,50.136697774877845,11363.200000000003
27,93,69.22942861736092,8363.679999999998
28,93,108.46146797624993,150.15999999999997
29,93,135.52785142140084,12.64
30,93,38.827500871783876,8322.660000000002
31,93,68.61001506740618,225.96000000000004
32,93,96.09224948010376,232.1200000000001
33,93,276.24706922252415,4.0
34,93,261.0583272723476,90.48
35,93,236.1916355381461,16.0
36,93,224.17595928205017,2.0
37,93,213.90659585662678,4.0
38,93,160.54365788762405,12.2
39,93,200.4815481687399,8.0
41,93,267.7920100752689,6.32
47,93,278.3262935312201,2.0
48,93,277.32865837858134,11.16
50,93,330.6219475281475,13.54
93,93,0.0,293360.26
100,93,270.46674237553464,10.0
108,93,270.106547903492,8.0
10,53,253.297788562106,12.64
19,53,288.11811277078704,89.32
20,53,262.51672722082844,54.0
23,53,292.59123866748195,2.0
24,53,321.268316751439,2.0
28,53,288.1791097046282,7.6
34,53,230.28683394019035,21.68
35,53,209.55999462716244,2.0
37,53,182.74041953117393,8.120000000000001
38,53,227.60929391018584,2.0
40,53,152.94255931631628,2.0
41,53,154.0427502325145,2.0
43,53,168.71169238136554,4.0
45,53,191.10499060362815,0.0
46,53,150.25716975760488,10.96
47,53,134.98080832283097,10.0
48,53,114.45680398854277,65.19999999999999
49,53,74.00954104398006,1793.5800000000002
50,53,92.20775246501375,282.4600000000001
51,53,96.65746130325402,19.0
52,53,48.02995680938452,1137.6799999999998
53,53,0.0,186007.81999999998
54,53,109.58277735006958,26.299999999999997
55,53,92.98050395981967,14.64
56,53,73.64002023531161,1322.8199999999997
57,53,148.07723928363114,61.760000000000005
58,53,145.56294223467435,260.52000000000004
59,53,217.99036933962154,17.22
60,53,229.8497925021981,15.620000000000001
61,53,298.17216391918197,16.12
63,53,336.11111196162585,9.52
66,53,208.45871181914634,4.0
69,53,269.39728304234757,12.0
98,53,302.49013081575384,2.0
100,53,129.9005348158996,6.0
109,53,193.51350195429876,2.0
11,42,286.72808659675667,2.0
17,42,332.5616048844728,2.0
19,42,315.8877506541877,2.0
20,42,262.48462822685235,18.0
23,42,271.3696815153906,2.0
24,42,275.0429952084628,0.0
26,42,265.35324221334486,5.04
27,42,229.48984086688745,4.0
28,42,231.52672104842563,0.0
29,42,194.22303757991165,2.0
33,42,320.6812698363446,2.0
34,42,280.6643153110705,9.34
35,42,241.97228321045725,10.0
36,42,214.74674261267575,2.0
37,42,177.9721852062571,39.62
38,42,176.98150757188537,8.0
39,42,134.03293644039152,19.54
40,42,107.80014029331261,80.10000000000001
41,42,44.680605641465,11123.63999999999
42,42,0.0,461295.7800000003
43,42,35.64540390507775,20118.4
44,42,75.83075951711119,1201.7599999999995
45,42,266.13789250708027,5.1
47,42,192.8526367325535,6.78
50,42,201.2282969216165,2.0
51,42,105.08503487785298,21.18
52,42,142.05949073425552,6.0
54,42,70.20624469763513,2590.0600000000004
55,42,113.25997063149939,23.02
56,42,152.8912905979875,12.0
57,42,126.38714960263543,0.0
58,42,182.13366703968748,62.56
59,42,230.73362724915887,0.0
60,42,212.38871997614703,12.559999999999999
61,42,267.55084936739684,4.0
66,42,159.9928014678548,21.64
67,42,106.26067337582715,410.19999999999993
68,42,146.9228693209522,157.98000000000002
69,42,185.74300262723327,135.53999999999996
70,42,240.7056911217829,16.94
71,42,295.1583481407039,47.440000000000005
99,42,74.62779056395347,319.24
109,42,56.5604878474541,2180.0599999999995
110,42,359.7350088419453,4.0
11,43,305.3429270240474,10.0
20,43,292.45746516046205,4.0
23,43,303.64375734575975,2.0
26,43,300.8810527866851,4.0
28,43,265.9507795614325,4.08
29,43,228.23399646801664,8.0
33,43,344.8705708189806,2.0
35,43,267.275298276016,132.32
36,43,240.91668119934437,311.82000000000005
37,43,205.49301023160038,12.0
38,43,209.88985303270593,6.0
39,43,165.19554209313944,11.78
40,43,135.29277010179547,32.8
41,43,73.02437017520451,114.56
42,43,35.64540390507775,13893.68
43,43,0.0,287920.1000000001
44,43,42.265317555110144,1248.8799999999999
45,43,285.83414734691473,116.0
46,43,243.79920310527808,54.88
47,43,211.60679538399273,6.0
48,43,172.41432430821877,15.12
49,43,224.59791183248504,2.0
50,43,211.4413859390282,9.54
51,43,118.47057063773,13.219999999999999
52,43,144.9265356671599,7.779999999999999
54,43,59.1598176119925,447.7600000000001
55,43,92.0545049892708,24.380000000000003
56,43,132.6723372343569,26.0
57,43,93.24100426924687,8.0
58,43,151.0728589998227,83.52000000000001
59,43,195.90471371196574,2.0
60,43,176.7835060658354,16.56
61,43,232.23792288158094,34.64
62,43,250.36166932894423,8.0
63,43,276.4466089638793,28.060000000000002
66,43,124.38511202770111,28.0
67,43,72.45145130053339,271.15999999999997
68,43,113.23795986708262,120.06
69,43,153.30538106188806,54.620000000000005
70,43,208.37859603499723,15.740000000000002
71,43,265.5485038836508,24.22
76,43,370.6373096222591,2.0
94,43,190.4811997473821,4.0
99,43,104.71683625651973,26.0
109,43,29.258436152229002,13566.05999999999
11,54,260.2010900559884,4.0
17,54,342.136639371248,2.0
19,54,313.7583180055871,6.0
20,54,269.12323661608195,6.0
23,54,287.2848423054073,4.0
28,54,260.3144982127352,6.0
29,54,221.6222553560384,20.279999999999998
33,54,307.66919233002676,40.0
34,54,267.72557595280756,40.28
35,54,233.8068278441785,90.28
36,54,210.07062561544228,36.67999999999999
37,54,179.21897445941178,40.44
38,54,199.18579676004276,2.0
39,54,151.4030354033811,26.74
40,54,115.1156720694686,50.04
41,54,71.40151261267162,709.96
42,54,70.20624469763513,529.6199999999999
43,54,59.1598176119925,446.26
44,54,85.78291322776573,89.02000000000001
45,54,242.52297664619707,2.0
46,54,198.953815724514,15.560000000000002
47,54,169.04056797270013,40.099999999999994
48,54,130.71006560741662,128.82
49,54,167.43004594233562,11.759999999999998
50,54,158.94429187279817,39.92
51,54,75.55604276915828,5644.5199999999995
52,54,88.62261429093903,1807.9400000000003
53,54,109.58277735006958,42.0
54,54,0.0,635023.9799999982
55,54,46.62076343526026,6840.159999999992
56,54,83.82388396622686,318.5799999999999
57,54,84.29876329612148,324.8
58,54,127.07531710994456,385.89999999999975
59,54,188.89847271746652,44.2
60,54,181.32829330957924,56.800000000000004
61,54,245.82318078167071,44.06
62,54,273.8059948433438,6.0
63,54,289.1456030175693,93.54
64,54,314.0731271511467,9.08
65,54,368.54057646139216,9.92
66,54,138.5152758494701,78.66
67,54,108.31216843329288,53.66
68,54,144.35552263239342,55.040000000000006
69,54,186.17162926797698,37.38
70,54,239.26172181269547,0.0
71,54,302.4530739200417,18.799999999999997
94,54,211.84288181725285,5.359999999999999
98,54,337.12388073427707,6.0
99,54,96.48844701161588,18.0
100,54,152.44352783424281,63.44
109,54,85.18340953028886,28.0
11,55,275.072556830165,4.0
27,55,315.99329228745717,7.539999999999999
29,55,263.2479330365858,2.0
34,55,290.9883366190495,11.280000000000001
35,55,260.78543525068034,28.0
39,55,192.08716408960973,2.0
41,55,117.76283059293723,29.419999999999998
42,55,113.25997063149939,6.0
43,55,92.0545049892708,12.0
44,55,100.36027355816026,7.1
45,55,260.00042006129075,2.0
46,55,216.11683322426867,2.0
48,55,155.14564631481886,13.7
51,55,105.16544887500547,48.92
52,55,94.61459400642016,184.0
53,55,92.98050395981967,26.0
54,55,46.62076343526026,4124.060000000001
55,55,0.0,190845.81999999992
56,55,40.62551864609693,4322.320000000001
57,55,58.29937808086639,2039.5599999999997
58,55,84.10445997519496,531.26
59,55,151.70172692717418,22.68
60,55,151.5288734340699,107.3
61,55,219.21883370487492,20.34
62,55,253.48459315605893,10.0
63,55,260.74328004996494,70.22000000000001
64,55,293.4990372383246,6.0
65,55,344.12926528827904,34.68
66,55,119.39796135053406,32.0
67,55,111.54615318827938,16.0
68,55,138.04103311809212,0.0
71,55,292.75419037025245,0.0
94,55,192.31380646618678,12.36
99,55,140.9628005241439,2.0
109,55,110.03404668897495,4.0
11,57,333.02519745641274,8.0
18,57,438.114332479976,2.0
27,57,350.33647247994287,7.66
29,57,304.5382975853525,4.0
35,57,315.18771502130426,8.0
36,57,292.6502984493857,14.280000000000001
37,57,263.0772677430042,2.0
38,57,282.76791589287154,4.0
39,57,235.136691816198,84.0
40,57,199.26384596570293,8.0
41,57,149.026356916666,27.56
42,57,126.38714960263543,2.0
43,57,93.24100426924687,28.04
44,57,74.97823572391343,138.84
45,57,317.5048251632181,4.0
46,57,273.55819997835806,31.7
47,57,246.48869511327422,6.0
48,57,210.08193542441606,14.24
49,57,220.35347071016753,10.0
50,57,225.1048206673631,227.38
52,57,152.75523645674468,6.0
53,57,148.07723928363114,2.0
54,57,84.29876329612148,206.97999999999996
55,57,58.29937808086639,1054.9599999999998
56,57,79.66277004560753,379.08000000000004
57,57,0.0,111041.96000000011
58,57,59.739580577435184,5629.699999999997
59,57,106.45430405557558,85.22
60,57,97.21389144430556,179.36
61,57,163.11168973190888,59.74
62,57,195.4500368568055,2.0
63,57,205.76777462034093,69.44
64,57,235.56908182322567,6.0
65,57,287.34256036470094,16.02
66,57,61.17160981426968,695.04
67,57,69.7937159004659,32.18
68,57,84.60324816752122,61.46000000000001
69,57,121.51431446054056,35.480000000000004
70,57,168.2499074182022,2.0
99,57,177.9569614832695,35.4
100,57,231.76036740006992,2.0
109,57,94.94450576527727,2.0
13,30,311.55457257501524,2.0
15,30,324.5993402065849,22.82
16,30,265.1969479061978,18.98
17,30,228.12508486922258,22.959999999999997
18,30,344.0280936144109,2.0
19,30,270.1816667311216,14.0
20,30,222.88291122341002,14.0
21,30,144.07836624739664,26.7
22,30,157.7104861485898,15.280000000000001
23,30,187.53254569411894,43.16
24,30,142.8965393850346,51.88000000000001
25,30,77.11312148241714,151.3
26,30,86.86565819435424,1360.52
27,30,96.2947773932768,4229.980000000001
28,30,142.8745306066604,124.38000000000002
29,30,165.23506692128578,35.74
30,30,0.0,508579.82000000123
31,30,48.78443273806651,12397.92000000001
32,30,75.35668837404855,1627.2800000000002
33,30,314.5497602267035,2.0
34,30,298.2212505182445,8.0
35,30,271.7635769950602,8.0
36,30,257.99159526556696,8.0
37,30,244.38443918776957,115.16000000000003
38,30,189.18245786004863,32.0
39,30,224.82666650644308,24.1
40,30,258.2302297860058,2.0
46,30,326.2566889634349,2.0
47,30,309.36000902627836,2.0
48,30,304.9660510811106,0.0
93,30,38.827500871783876,10299.820000000002
98,30,299.43064313871156,9.48
108,30,308.54415299449863,9.219999999999999
13,31,336.1033460668749,8.0
17,31,247.0710742547967,2.0
20,31,227.07167745497523,2.0
21,31,185.43903436232188,2.0
22,31,185.8254014396577,2.0
23,31,196.4493003260225,38.0
24,31,156.03731270407152,2.0
25,31,114.31295619366752,4.0
26,31,98.35804733263429,89.69999999999999
27,31,88.23687967153298,266.48
28,31,141.69570351116917,37.5
29,31,152.88978209069506,4.08
30,31,48.78443273806651,13342.280000000012
31,31,0.0,112287.94000000002
32,31,27.880581536268068,4914.679999999999
35,31,268.12208255747856,2.0
36,31,250.06803817009055,4.0
37,31,229.86245415732483,97.22
38,31,173.5660932243209,10.34
39,31,201.09167816502207,12.8
40,31,230.91930412373335,4.0
93,31,68.61001506740618,265.86
97,31,317.94084383557123,10.0
108,31,328.5181725574344,7.28
15,32,363.27371502684673,0.0
17,32,269.09023459550997,11.58
20,32,243.4371163310777,4.0
21,32,213.19865791249023,2.0
22,32,211.17199139868038,4.0
24,32,177.30991927192804,11.76
25,32,141.88311835130207,31.32
26,32,121.06690545857862,271.4199999999999
27,32,104.27328902846483,962.9399999999996
28,32,157.7055462176537,56.32
29,32,162.83609340155027,2.0
30,32,75.35668837404855,4501.1399999999985
31,32,27.880581536268068,10731.919999999998
32,32,0.0,221717.98000000013
34,32,313.5982160335638,0.0
35,32,280.17328385831576,2.0
36,32,260.1182828388314,5.68
37,32,236.51510469881754,6.0
38,32,180.9036731215725,6.0
40,32,229.14090351661542,0.0
47,32,299.85534688662796,0.0
48,32,286.0544273734759,8.16
58,32,429.89920028239044,5.84
93,32,96.09224948010376,586.32
108,32,350.3815569657002,2.0
15,83,956.1034708971295,34.14
73,83,340.8485198219384,0.0
76,83,287.72084314105496,2.0
78,83,208.2508493638493,53.1
79,83,165.8373708130496,65.67999999999999
80,83,98.34068371934553,7592.320000000001
81,83,198.64727792677158,76.19999999999999
82,83,120.85208296250417,512.6399999999999
83,83,0.0,532161.8199999998
84,83,143.6455632693825,59.919999999999995
85,83,108.03587390690984,58.2
86,83,68.19918119948724,305.08000000000004
87,83,59.51752633322637,6954.039999999999
88,83,128.01502601592458,54.5
89,83,107.54271529780857,338.41999999999996
101,83,216.3834512096269,2.0
102,83,125.3552737985855,206.0
19,61,558.8949717239155,6.0
42,61,267.55084936739684,6.72
43,61,232.23792288158094,28.0
44,61,192.54746761230356,4.0
51,61,319.98878994532816,6.0
52,61,313.1629773136,10.0
54,61,245.82318078167071,4.0
55,61,219.21883370487492,4.0
56,61,224.5836567633527,2.0
58,61,154.14832990519884,338.63999999999993
59,61,88.3411702730585,2118.6600000000003
60,61,68.5054337731033,1019.8599999999999
61,61,0.0,657225.5999999997
62,61,49.657926799483356,6261.28
63,61,44.21822003745215,59929.58000000009
64,61,81.83001077648939,1984.3600000000001
65,61,125.14772334908638,2299.3400000000015
66,61,109.0436914735732,52.0
67,61,162.92935337237654,10.0
68,61,124.90563257230328,12.4
69,61,99.97420910849904,56.04
70,61,74.63664987745966,149.6
71,61,122.68871403475512,14.719999999999999
72,61,220.76402593150033,13.34
73,61,268.0658447922904,9.48
74,61,306.16588880972745,10.9
75,61,360.2694107307491,46.78
76,61,165.90201906132836,24.46
78,61,260.39581217570105,71.47999999999999
79,61,326.5218253482923,40.699999999999996
94,61,48.655270083375015,518.4
101,61,329.0922658502621,2.0
109,61,214.8808238394749,2.0
110,61,169.20428716829193,8.0
20,109,318.5361220216295,2.0
34,109,333.1072969106218,2.0
35,109,295.37354787989216,4.0
36,109,268.71108724959595,4.0
37,109,232.72877199360664,4.0
38,109,233.5249360396475,0.0
39,109,190.35961772184478,2.0
40,109,162.35087682276827,4.0
41,109,99.19610125146471,25.380000000000003
42,109,56.5604878474541,528.9400000000002
43,109,29.258436152229002,8227.200000000004
44,109,23.552824928668088,4944.360000000001
47,109,240.76712865507616,6.0
48,109,201.59202081041778,4.0
50,109,240.3395389845779,2.0
51,109,147.72760611875043,2.0
52,109,172.818442599643,4.42
54,109,85.18340953028886,14.0
55,109,110.03404668897495,7.440000000000001
56,109,149.7104969091164,16.0
57,109,94.94450576527727,10.0
58,109,154.68125923004573,142.8
59,109,189.1306925036271,2.0
60,109,165.10178440422249,42.08
61,109,214.8808238394749,4.0
63,109,258.7981882493097,26.06
64,109,267.1001658766734,4.0
65,109,326.4141159713057,6.76
66,109,110.74705475124233,60.0
67,109,51.95466159198749,371.08
68,109,91.65972747321332,66.03999999999999
69,109,129.40438437766662,60.26
71,109,238.92150170254413,2.0
99,109,130.38461281966454,17.0
100,109,222.09143426453917,4.0
109,109,0.0,150140.28000000003
27,67,334.064977101769,0.0
29,67,300.3330356891874,4.74
36,67,310.841530031985,0.0
37,67,276.4221176386405,22.0
38,67,282.31284246364226,32.22
39,67,237.55973149474062,14.18
40,67,206.72179983000345,14.780000000000001
41,67,145.32331860550022,14.0
42,67,106.26067337582715,43.2
43,67,72.45145130053339,97.74000000000001
44,67,30.447620009609523,10248.87999999999
47,67,275.96996401058686,3.0
51,67,181.5575931366836,2.0
53,67,204.00561661731524,2.0
54,67,108.31216843329288,8.0
55,67,111.54615318827938,4.0
56,67,144.45963089639645,2.0
57,67,69.7937159004659,24.0
58,67,124.633327173905,106.28
59,67,143.60513715179263,2.0
60,67,115.67044805948113,18.0
61,67,162.92935337237654,79.19999999999999
62,67,178.05938619710122,2.0
63,67,206.8483526748063,38.94
64,67,217.20662341041617,10.0
65,67,275.75147010891015,2.0
66,67,61.100769073888586,771.52
67,67,0.0,259725.72000000026
68,67,40.79995979576954,6126.940000000003
69,67,81.29734801456698,1000.8199999999999
70,67,136.25363076515276,18.22
71,67,195.7923674155237,37.72
72,67,316.32501833100014,20.1
76,67,298.3875643897521,2.0
94,67,118.97253464238875,4.0
99,67,177.05165468503665,4.0
109,67,51.95466159198749,177.52
110,67,261.231262561678,21.560000000000006
29,69,379.82020674439474,2.0
37,69,357.70066230507433,7.18
38,69,362.62986824793984,2.0
40,69,288.0112741811559,2.0
41,69,226.32670005384287,2.0
42,69,185.74300262723327,18.0
43,69,153.30538106188806,10.0
44,69,111.04217519534971,169.38
51,69,261.0599535620472,12.0
